唐の僧侶・鑑真を日本に招こうとする留学僧たちの苦悩を描いた、井上靖（いのうえ・やすし）の小説は何でしょう？,『天平の甍（てんぴょうのいらか）』,
騎士道物語を読んで気が狂い、従者サンチョ・パンサを従えて修業の旅に出る、セルバンテスの小説に登場する主人公は誰でしょう？,ドン・キホーテ,
独特な書体と平易な言葉づかいで、『おかげさん』や『にんげんだもの』などの作品を残した詩人は誰でしょう？,相田みつを,
首相暗殺の濡れ衣を着せられた主人公の２日間に渡る逃亡劇を描いた、伊坂幸太郎の小説は何でしょう？,『ゴールデンスランバー』,
坂口安吾（さかぐち・あんご）や織田作之助（おだ・さくのすけ）に代表される、戦後の文壇で権威や価値観に反逆する形で活躍した作家達を「何派」というでしょう？,無頼派（ぶらいは）,
短編小説の名手であったことから「小説の神様」と呼ばれる、代表作に『暗夜行路』がある小説家は誰でしょう？,志賀直哉（しが・なおや）,
ペストから逃れた10人の男女が一夜に一話ずつ物語を語るという内容の、100話の短編からなるボッカチオの小説集は何でしょう？,『デカメロン』,
「ゆく川の流れは絶えずして、しかももとの水にあらず」という一文で始まる、鴨長明の随筆は何でしょう？,『方丈記』,
34年という短い生涯のなかで、『虐殺器官（ぎゃくさつきかん）』や『ハーモニー』といった小説を残した日本のSF作家は誰でしょう？,伊藤計劃（いとう・けいかく）,
イングランドの田舎町を舞台に、ベネット家の長女・エリザベスの恋愛模様を描いた、ジェーン・オースティンの小説は何でしょう？,『高慢と偏見』,
絵本『ぐるんぱのようちえん』で、主人公のぐるんぱはどんな動物でしょう？,ゾウ,
不義の子をもうけた女性ヘスター・プリンを描く、アメリカの作家ナサニエル・ホーソンの代表作は何でしょう？,『緋文字（ひもんじ）』,
「ビッグ・ブラザー」が支配する全体主義国家・オセアニアを舞台に、監視社会やナチズムを痛烈に風刺した、オーウェルの小説は何でしょう？,『1984年』,
日本を「恥の文化」、西洋を「罪の文化」と類型した、人類学者ルース・ベネディクトの著書は何でしょう？,『菊と刀』,
琶を弾く盲目の僧侶たちが語り継いだ、「祇園精舎の鐘の声」の一節で始まる軍記物語は何でしょう？,『平家物語』,
三島由紀夫や谷崎潤一郎に代表される、道徳や常識よりも美しさを追求した文学の一派は何でしょう？,耽美派（たんびは）,
『落雷はすべてキス』『夜空はいつでも最高密度の青色だ』『死んでしまう系のぼくらに』などの詩集を著した現代詩人は誰でしょう？,最果タヒ（さいはて・-）,
ダボスのサナトリウムを舞台に、青年ハンス・カストルプの精神的な成長を描いた、トマス・マンの小説は何でしょう？,『魔の山』,
「あっしにはかかわりのねえことでござんす」という口癖は当時の流行語にもなった、笹沢左保(ささざわ・さほ)の時代小説に登場する放浪者は誰でしょう？,木枯し紋次郎,
「春雨じゃ、濡れてまいろう」の台詞が有名な、行友李風(ゆきとも・りふう)の戯曲に登場する剣客は誰でしょう？,月形半平太（つきがた・はんぺいた）,
「花は盛りに」や「仁和寺（にんなじ）にある法師」などの段が有名な、鎌倉時代に兼好法師が著した随筆は何でしょう？,『徒然草（つれづれぐさ）』,
代表作に『三人姉妹』『ワーニャ叔父さん』『桜の園』などがあるロシアの劇作家は誰でしょう？,アントン・チェーホフ,
「紙が自然発火するときの温度」が題名となっている、本の所持が禁じられた社会を描いたレイ・ブラッドベリのSF小説は何でしょう？,『華氏451度』,
